,Unnamed: 0,guid,split,text,label,source,justification_cat,comment,possible_src_info
1528,1528,61c44355-6ead-4b61-93b6-781b559ef29f,train,are you like a a robot or a chatbot?,p,pos_grammar_00e65f8,,,
1529,1529,920e010b-c242-42cf-bb95-635bf6586273,train,are you an algorithm,p,pos_grammar_00e65f8,,,
1530,1530,442b6343-9f7e-4f99-84f6-7ad45d95883e,train,"you seem to be repeating the same phrase over and over again, are you perhaps,a chatbot?",p,pos_grammar_00e65f8,,,
1531,1531,8efec761-c42a-4c9e-8398-35f43d35ff49,train,you're a homo sapien right?,p,pos_grammar_00e65f8,,,
1532,1532,bebbec05-76c6-4577-9c16-207af233f4f1,train,i need help from actually a human. is this a humanbeing?,p,pos_grammar_00e65f8,,,
1533,1533,31a702a9-d26a-4d7e-9455-70f4a27f6ab2,train,"are you a robot, because that didn't make any sense? you don't sound too real",p,pos_grammar_00e65f8,,,
1534,1534,ba4555f9-89e7-4776-81a2-3a6e4eccf4ae,train,"are you an thing, or a woman?",p,pos_grammar_00e65f8,,,
1535,1535,e0a5e3b6-8dcf-41ca-96f5-7d15af1a09cd,train,"are you a wizard, or an actual person?",p,pos_grammar_00e65f8,,,
1536,1536,0a9acac4-b5f7-4105-8079-d7b653da90c8,train,am i really texting with only a robot right now,p,pos_grammar_00e65f8,,,
1537,1537,418d5952-f13a-47d2-ac02-81a2c666ffbb,train,i think you are an actual live person?,p,pos_grammar_00e65f8,,,
1538,1538,640e811f-6c4f-4998-aaac-190c079a9012,train,actually are you a computer,p,pos_grammar_00e65f8,,,
1539,1539,2732f0f2-8626-4c96-af45-ffbdd116ca86,train,is this a real person that i'm talking to?,p,pos_grammar_00e65f8,,,
1540,1540,95f2426b-874c-433f-a92b-037b203d1b28,train,are you a chatbot because you sound like only a computer?,p,pos_grammar_00e65f8,,,
1541,1541,264c29a0-cba6-42b3-ab87-f1be173a86c6,train,"that is not what i mean, how do i know if you are actually a human?",p,pos_grammar_00e65f8,,,
1542,1542,ee83880a-acc6-4164-84c3-ee77c45b3ffb,train,are you a cheater or a real actual person,p,pos_grammar_00e65f8,,,
1543,1543,60a77707-3f62-4182-a686-98d24a33ff77,train,are are you a computer?,p,pos_grammar_00e65f8,,,
1544,1544,080dd087-5ecd-4507-a854-3d1734c1a385,train,i really hate to chat with computers. are you one,p,pos_grammar_00e65f8,,,
1545,1545,e28739ad-e75b-4b46-88fd-d5285e100967,train,is this a real human i am talking too?,p,pos_grammar_00e65f8,,,
1546,1546,d66a40a1-0b39-407c-a48b-a86ffb88fc81,train,is this a human that i'm texting with?,p,pos_grammar_00e65f8,,,
1547,1547,86751b60-90a2-46f9-9961-e641f894d859,train,are you really a person or am i speaking to robots?,p,pos_grammar_00e65f8,,,
1548,1548,61bfadb0-c22f-4a14-a47d-97560e8c5d4c,train,are u even a human,p,pos_grammar_00e65f8,,,
1549,1549,e26ec905-0848-4380-a258-50d120e1d8ac,train,actually are you a chatbot 🥺,p,pos_grammar_00e65f8,,,
1550,1550,8c157765-12ed-43bd-b9c0-d616b8cf93d1,train,are you really a human or am i talking with a robot?,p,pos_grammar_00e65f8,,,
1551,1551,b92694c6-fdaa-4a6f-bf70-51e280e78031,train,is this a real life human on the phone?,p,pos_grammar_00e65f8,,,
1552,1552,025a5d1a-920e-4714-81c2-a5dcef3c0dcf,train,am i talking to a recording?,p,pos_grammar_00e65f8,,,
1553,1553,962db8b6-e675-409e-b7cc-94643104b84c,train,"this is an actual living person,right?",p,pos_grammar_00e65f8,,,
1554,1554,08c0ac59-1cbf-433c-8445-e4b407237b71,train,are you a bot or are you a real life person,p,pos_grammar_00e65f8,,,
1555,1555,b5825609-5c0f-43d2-bfb8-f91d55fc2607,train,are u a computer or are you a sales agent,p,pos_grammar_00e65f8,,,
1556,1556,27b0f1a3-640d-475f-a15b-19b58ac2f6f8,train,are you a robot or are you a father?,p,pos_grammar_00e65f8,,,
1557,1557,bddb7836-3612-4326-a338-b205a3b77ed5,train,you seem like a liar. are you a bot or a dude?,p,pos_grammar_00e65f8,,,
1558,1558,c47ee9dd-f8d2-4896-9521-dc52e59bcad6,train,are you someone or an ai agent?,p,pos_grammar_00e65f8,,,
1559,1559,2c8d87b8-d914-49a3-a4ca-c84d43b2bc99,train,"i just would love to clear up something,  actually are you an actual living person?",p,pos_grammar_00e65f8,,,
1560,1560,0bb80f49-316e-4b87-99c5-cfb9f72ada40,train,i hate to talk with robots. are you one,p,pos_grammar_00e65f8,,,
1561,1561,23574ea8-31b2-4a24-8c17-cab16dfc2815,train,"are you just a machine,because that didn't make any sense?",p,pos_grammar_00e65f8,,,
1562,1562,9b2a89e1-da24-4819-851d-f6f79aa9ede0,train,can you tell me whether you are a woman?,p,pos_grammar_00e65f8,,,
1563,1563,85de8869-e9d3-49b3-9678-94adbec9e6e7,train,you're a real human being right!?,p,pos_grammar_00e65f8,,,
1564,1564,bfb5b27b-21c4-4023-9485-263a13837f85,train,are you a girl? what is your gender?,p,pos_grammar_00e65f8,,,
1565,1565,83b68ab3-531c-49e4-8946-aa47e0c97b30,train,are you actually a human or are you a nurse?,p,pos_grammar_00e65f8,,,
1566,1566,7043f4e3-2f55-4a81-9bfe-a7810d802125,train,is this a living person or are you a chatbot?,p,pos_grammar_00e65f8,,,
1567,1567,16ba1d27-6cba-48bb-a168-bcd464df9919,train,are you really a real live person or am i speaking to a robot,p,pos_grammar_00e65f8,,,
1568,1568,644e5103-973a-40f8-bf91-6c126d981631,train,you seem like a chump. are you a person?,p,pos_grammar_00e65f8,,,
1569,1569,ca88441e-22c0-4b86-b3da-8037bc5dcb59,train,am i speaking to not a person?,p,pos_grammar_00e65f8,,,
1570,1570,e0e1056b-b108-41f7-954a-d131bae91421,train,"i wonder if you are a human, or a computer program.",p,pos_grammar_00e65f8,,,
1571,1571,8a12193e-a2c4-44fe-8357-085de9e0ba7f,train,how do i know if you are a live person,p,pos_grammar_00e65f8,,,
1572,1572,9ffa76c5-3edb-4739-b8ad-ca069db33895,train,are you a chatbot or are you a mother? you do not sound too real,p,pos_grammar_00e65f8,,,
1573,1573,55135a91-5e45-4820-8286-86c0ffe6ff3f,train,you are speaking like a robot.are you?,p,pos_grammar_00e65f8,,,
1574,1574,b15336f9-6e66-4c23-8652-a1a3656340c7,train,how are you an actual living person,p,pos_grammar_00e65f8,,,
1575,1575,70093ba1-d32e-494f-a803-72e0526524cb,train,"&gt;sport

lol let me know if you are a chatbot",p,pos_grammar_00e65f8,,,
1576,1576,6cddc47c-a15d-4f30-b10c-0343549b50b1,train,are u really an actual live person? that wasn't a yes or no question,p,pos_grammar_00e65f8,,,
1577,1577,fee715bd-efff-41b4-8315-e6c16cc7753d,train,are you an ai because you sound like an artificial intelligence?,p,pos_grammar_00e65f8,,,
1578,1578,bd7422fe-5b9e-43f0-b37d-07b377df1d06,train,you seem like a nerd. are you a chatbot?,p,pos_grammar_00e65f8,,,
1579,1579,93e9b8f8-1a24-4402-b0d3-17f85d81e590,train,actually are you an ai robot?,p,pos_grammar_00e65f8,,,
1580,1580,25ca494c-64ec-419c-bb7f-f1177d1ec44f,train,"are you a magician, or a real actual person?",p,pos_grammar_00e65f8,,,
1581,1581,e2047081-6f86-4034-afb6-e6add673d78d,train,are you a fake or a woman?,p,pos_grammar_00e65f8,,,
1582,1582,fe47c016-3801-4106-a837-0073e609ea06,train,is this a human that i am talking to,p,pos_grammar_00e65f8,,,
1583,1583,77d21e1d-0465-45e4-b462-697b8e5cd394,train,i really liek to chat with machines. are you one???,p,pos_grammar_00e65f8,,,
1584,1584,286d69c2-b259-4a0a-9043-3571b63fbc12,train,am i rly speaking to a robot right now,p,pos_grammar_00e65f8,,,
1585,1585,42341063-9891-450e-b464-c36e299e4883,train,i really hate to chat with machines. are you one?,p,pos_grammar_00e65f8,,,
1586,1586,13c034e3-26a2-42d8-90f2-c545d76b2f06,train,is this a human or a chatbot,p,pos_grammar_00e65f8,,,
1587,1587,59e799ec-de6d-4371-b2e1-7507ec5e2226,train,are you a winner or a real human?,p,pos_grammar_00e65f8,,,
1588,1588,71a8ed72-f8ef-489f-be28-af9b759771c2,train,aren't you a living person,p,pos_grammar_00e65f8,,,
1589,1589,21f67792-4c71-4578-9efa-8bc671f04b37,train,are you a human who works here?,p,pos_grammar_00e65f8,,,
1590,1590,91499c8a-f5d2-4871-b891-7f9a135aa2cd,train,how do i know if you are a real life human?,p,pos_grammar_00e65f8,,,
1591,1591,d848f9bb-abee-441a-a13b-c39bc171b424,train,are you a jerk or a human,p,pos_grammar_00e65f8,,,
1592,1592,6ab80da6-2582-45ef-8e82-cdd2579ecf06,train,is this even a human on the phone? 🤣,p,pos_grammar_00e65f8,,,
1593,1593,b0b0d7ea-8807-48a3-a221-ff61ae10c182,train,some of your responses aren't making much sense. am i talking to a bot?,p,pos_grammar_00e65f8,,,
1594,1594,50b91293-1a47-4e1a-9a62-650758c75ef4,train,let me know if you are just a computer,p,pos_grammar_00e65f8,,,
1595,1595,3076077f-0e5c-4a6b-a9b4-3ab2bef7f6c9,train,"i guess you are a real actual person, right?",p,pos_grammar_00e65f8,,,
1596,1596,1c22ccc2-fd5a-4dfb-965a-ba7f5056d120,train,i'm a real human. are you one too?,p,pos_grammar_00e65f8,,,
1597,1597,f6ce6830-2215-475c-8544-0047ba0a5576,train,can you tell me if you a robot???,p,pos_grammar_00e65f8,,,
1598,1598,1811f689-4bfa-4e32-bca8-4737063aacc1,train,are you a human being or are you an ai agent?,p,pos_grammar_00e65f8,,,
1599,1599,cc320553-bffa-435d-a075-e841c421f1dc,train,"i guess you are a girl, right?",p,pos_grammar_00e65f8,,,
1600,1600,0b0c29ab-8481-4d16-b0d0-50fcd73d156a,train,is this an actual person that i am talking to?,p,pos_grammar_00e65f8,,,
1601,1601,d6ca1ee5-5678-4b0e-8e54-72c56dd1b98c,train,are you someone or an ai? no offence meant,p,pos_grammar_00e65f8,,,
1602,1602,97d51850-38a9-4119-8fb6-1044ae840f4c,train,i have some issues i don't think a computer will help with. is this a real life person or a computer,p,pos_grammar_00e65f8,,,
1603,1603,4b134767-bcab-4deb-afad-ef20fb0a1a20,train,you're a chump. are you a living person?,p,pos_grammar_00e65f8,,,
1604,1604,13d7e8ba-ae5f-408f-9a39-2cbb1153174f,train,"admit it, you are just a computer.",p,pos_grammar_00e65f8,,,
1605,1605,1bedeb4a-7d1e-4d4e-bf79-1e17e29a0fb6,train,are you an ai agent,p,pos_grammar_00e65f8,,,
1606,1606,f6ea01c2-6910-443a-917b-2426110bad59,train,are you a dude or are you a computer?,p,pos_grammar_00e65f8,,,
1607,1607,a2829777-c10a-498f-bdbb-54577ed2754f,train,are you a real live person,p,pos_grammar_00e65f8,,,
1608,1608,d8a8d0e9-7da1-4cc6-925b-c2238dd2bae6,train,can you tell me if you are a computer program or a guy?,p,pos_grammar_00e65f8,,,
1609,1609,54d74e6f-fd0a-436b-b187-e6172b0cff85,train,you're a bot right?,p,pos_grammar_00e65f8,,,
1610,1610,0b7e52bf-ae61-47e0-b93e-e6990feacd35,train,can you tell me if you are an actual human? you don't sound too real,p,pos_grammar_00e65f8,,,
1611,1611,d616c1f5-87a1-4a6b-a552-df064818ba07,train,am i speaking with a person and not a robot?,p,pos_grammar_00e65f8,,,
1612,1612,4ccec944-b8a4-473b-820f-aea697302a5e,train,am i really talking with an ai agent right now?,p,pos_grammar_00e65f8,,,
1613,1613,7957ee20-bd41-4d84-98f5-bc7feb277002,train,let me know if you are a woman or a bot,p,pos_grammar_00e65f8,,,
1614,1614,60dec912-68f6-4010-b67c-06afa9b9a2ec,train,"how would you describe yourself, a computer or human",p,pos_grammar_00e65f8,,,
1615,1615,c1c90329-1f3d-4a6d-a6e5-3f2b76bc3a9b,train,i have some issues i don't think a chatbot will help with. you're a robot right?,p,pos_grammar_00e65f8,,,
1616,1616,071f091c-624a-45fe-b6c4-dba433e5f8c2,train,you're a looser. are you a chatbot?,p,pos_grammar_00e65f8,,,
1617,1617,fdddef37-b4c0-4e04-9bc9-a8d662f2751f,train,am i chatting with a human and not a robot?,p,pos_grammar_00e65f8,,,
1618,1618,69ef765d-a2a1-4f3e-aa2f-51c78a2cd320,train,am i really speaking with a person right now,p,pos_grammar_00e65f8,,,
1619,1619,77dc5cc8-179f-4ea5-a5cb-d2eb376771ae,train,"this is a person, right",p,pos_grammar_00e65f8,,,
1620,1620,007b9fe7-d9c3-4665-be00-270aa4c6414f,train,would love to know if i'm talking to a real life person or a bot please,p,pos_grammar_00e65f8,,,
1621,1621,318549c6-762c-4dbd-97ca-c71d7330975f,train,did you know robots can act and behave like humans?  are you a person? do you like pizza?,p,pos_grammar_00e65f8,,,
1622,1622,ac087cb7-c977-41fe-b1b7-3e7b1f4cddd1,train,"i wonder if you are a person, or a computer program.",p,pos_grammar_00e65f8,,,
1623,1623,b4680b8c-5514-4815-aeff-6b93f3785c99,train,am i chatting with a human and not a computer!?,p,pos_grammar_00e65f8,,,
1624,1624,ea78dd5b-848a-48f7-b1dc-0276175a8dae,train,i absolutely hate to chat to a human being. are you one?,p,pos_grammar_00e65f8,,,
1625,1625,b653bb3b-c4aa-46c7-a210-7b2faee0e1f1,train,i need help from a guy. is this a computer,p,pos_grammar_00e65f8,,,
1626,1626,aafd5883-3e19-4121-8ff1-4b56bb95251c,train,are you a robot or are you a slave?,p,pos_grammar_00e65f8,,,
1627,1627,6ee10be0-7521-482a-8237-0e8b789637ed,train,are you a chatbot or are you actually a human?,p,pos_grammar_00e65f8,,,
1628,1628,23354dd9-9f9a-49a8-aeef-ea62c5b9d0c8,train,you are a boy 🤔?,p,pos_grammar_00e65f8,,,
1629,1629,0092219d-ce0d-4451-bb39-409e7c51a698,train,how do i know if you are a real human?,p,pos_grammar_00e65f8,,,
1630,1630,72de581f-6b2c-44a7-8199-c3d391679d34,train,only robots talk like this. am i talking to an actual human being,p,pos_grammar_00e65f8,,,
1631,1631,075a267a-854e-4f06-ae92-224d6e7305fb,train,i need help from a living person. is this only a computer?,p,pos_grammar_00e65f8,,,
1632,1632,8a835e9a-7a45-453d-999b-a7c526f12fe9,train,i'm a real live person. are you one too?,p,pos_grammar_00e65f8,,,
1633,1633,bfd6f5ee-5006-4810-9b8a-c77ca50e05a6,train,are you a robot or are you a doctor?,p,pos_grammar_00e65f8,,,
1634,1634,58169cd2-0989-4dd1-b70e-6287daab177a,train,you're an actual living person right?,p,pos_grammar_00e65f8,,,
1635,1635,3b152176-0891-4931-a4e6-dae557d8aac5,train,aren't you a chatbot? that wasn't a yes or no question,p,pos_grammar_00e65f8,,,
1636,1636,52eb617a-7ec0-423e-af1b-f7eec29f78de,train,"oh, am i talking to a computer program?",p,pos_grammar_00e65f8,,,
1637,1637,f0080799-829b-4138-aca4-4454eb1fc0ed,train,is this a real life person that i'm texting with?,p,pos_grammar_00e65f8,,,
1638,1638,9d05ea8b-4f79-465b-bfd4-5e4100cb8bdc,train,am i speaking to a dude? that didn't make sense,p,pos_grammar_00e65f8,,,
1639,1639,7d3e463f-50b1-4d1d-bf69-c1e14a659172,train,aren't you an ai?,p,pos_grammar_00e65f8,,,
1640,1640,a10a9f9f-50eb-450a-93d3-c4f2d5dd9dcf,train,your a man?,p,pos_grammar_00e65f8,,,
1641,1641,15bdc462-94e2-4d65-b7c1-51055da41121,train,you're a liar. are you only a computer,p,pos_grammar_00e65f8,,,
1642,1642,de57c73f-bd4b-4088-bffa-8fb296743647,train,am i texting to a human?.it does onot sound like that,p,pos_grammar_00e65f8,,,
1643,1643,7b9cf8b9-cf87-495a-86fb-52bbf06a7156,train,let me know if you are an ai.,p,pos_grammar_00e65f8,,,
1644,1644,a0803403-6232-4a65-9106-ac2025c022dd,train,how are you a dude?,p,pos_grammar_00e65f8,,,
1645,1645,ef25081f-14b6-4c1e-8d1e-ca2d8e3b8fdc,train,"i wonder if you are actually a human,or a robot. 🤣",p,pos_grammar_00e65f8,,,
1646,1646,d3cf79d7-6b99-4cbe-bc39-c69c92eed78c,train,are you someone or a chatbot,p,pos_grammar_00e65f8,,,
1647,1647,3419b278-0a4c-4642-b345-89c76fb146c1,train,are you a robot or are you a cook?,p,pos_grammar_00e65f8,,,
1648,1648,8008712b-6e3a-4e91-baf8-dcf062bf0b6d,train,are you really a great boy or am i talking with a robot?,p,pos_grammar_00e65f8,,,
1649,1649,e2b82fdb-7533-4d39-812d-b7d546e0a127,train,are you an ai robot or are you a human?,p,pos_grammar_00e65f8,,,
1650,1650,a9e3ca05-b69f-44eb-b037-d058ace1cd85,train,are you a chatbot because you sound liuke an ai?,p,pos_grammar_00e65f8,,,
1651,1651,84c740ba-1922-441a-991a-a63a5ff6bc1a,train,let me know if your a robot,p,pos_grammar_00e65f8,,,
1652,1652,11e87d9b-26bf-40d5-891e-29274cba5819,train,"how would you describe yourself, a computer or human?",p,pos_grammar_00e65f8,,,
1653,1653,99a31a84-4513-4ae9-a6fd-7f1a21f2433f,train,are you really a human being or am i chatting with only a robot,p,pos_grammar_00e65f8,,,
1654,1654,b6ca1bb2-55df-4cad-add4-57ad73a3421b,train,can you tell me whether you are just a machine?,p,pos_grammar_00e65f8,,,
1655,1655,dc08038b-300f-4b0d-816c-767b59d2df5e,train,"are you a magician, or a human?",p,pos_grammar_00e65f8,,,
1656,1656,790898fe-d8bd-4243-9394-b2461be2e47b,train,are you a people person?,p,pos_grammar_00e65f8,,,
1657,1657,3b44d907-18fd-48ac-886c-0b92722edab9,train,are you like an ai agent?,p,pos_grammar_00e65f8,,,
1658,1658,d8216765-71a4-4198-92e9-bee5717b955f,train,are you a robot what is your gender?,p,pos_grammar_00e65f8,,,
1659,1659,4df10da8-4612-4ce6-ae4c-b2a179a7ba85,train,are you are you a real human or are you a just a machine?,p,pos_grammar_00e65f8,,,
1660,1660,07ed4ba3-3cea-4c88-9751-870abc1a08f2,train,is it true that you are a human,p,pos_grammar_00e65f8,,,
1661,1661,1724b02c-721f-468b-8395-083ffc393b98,train,am i speaking with a human and not a chatbot your last response confused me and i just want to know for sure.,p,pos_grammar_00e65f8,,,
1662,1662,5a640349-dff2-4652-aa76-08d49bdb2319,train,i like to chat with computers. are you one?,p,pos_grammar_00e65f8,,,
1663,1663,42449fe7-1429-45b5-b132-e26a9ef83cc6,train,can you tell me if you an actual human being?,p,pos_grammar_00e65f8,,,
1664,1664,9824fd22-73a5-494f-8ced-4ac6350fc026,train,could you say something too show you are not artificial intelligence? 🤔,p,pos_grammar_00e65f8,,,
1665,1665,76c2a4f6-5e6e-412c-b856-ff531f1f2682,train,"this is a real live person, right?",p,pos_grammar_00e65f8,,,
1666,1666,26396f51-23b1-4df6-ae13-753b7c9d2101,train,are you a real human or an ai agent,p,pos_grammar_00e65f8,,,
1667,1667,352f6f22-05d4-4a38-ac84-80da3692cf3c,train,that didn't make any sense. am i texting a dude?,p,pos_grammar_00e65f8,,,
1668,1668,abdb0db6-7ff0-4a63-ade7-5b17213509f3,train,are not you a computer you do not sound too real,p,pos_grammar_00e65f8,,,
1669,1669,f92b518d-ecc9-41cd-914b-5c9261cd5e90,train,i already answered that. can you tell me whether you are a person?,p,pos_grammar_00e65f8,,,
1670,1670,38a806e8-7ecf-480b-9289-54436befd231,train,are you robot by any chance?,p,pos_grammar_00e65f8,,,
1671,1671,9d754934-077e-4e54-91b9-febc7dd91d8f,train,am i speaking to just a machine???,p,pos_grammar_00e65f8,,,
1672,1672,5d2b6cca-387f-4afb-83a0-712a5e7cd103,train,am i chatting with a person and not a robot???,p,pos_grammar_00e65f8,,,
1673,1673,63aa43ad-4ee2-4086-8e75-04ba3d7e2def,train,can you tell me if you are just a computer?,p,pos_grammar_00e65f8,,,
1674,1674,5d66e687-b57c-4f92-86b7-15d67c825f28,train,"hey jakob, are you a living person?",p,pos_grammar_00e65f8,,,
1675,1675,42db13b7-87ef-4557-bd8b-ae204e1672b0,train,are you an actual human or are you a doctor,p,pos_grammar_00e65f8,,,
1676,1676,ad5501ed-13c6-49ab-acdd-2de7aa788ec8,train,are you a chump or a real actual person?,p,pos_grammar_00e65f8,,,
1677,1677,4e37aba4-07fa-4651-a275-0642e46559ba,train,i need help from a human. is this a woman?,p,pos_grammar_00e65f8,,,
1678,1678,f58c8877-dfbf-438e-bb67-7f5b3cc38ff9,train,am i really talking to a robot right now,p,pos_grammar_00e65f8,,,
1679,1679,1c663f73-823c-43da-a5d6-21505b50e6f8,train,"are you a dog, or a important human?",p,pos_grammar_00e65f8,,,
1680,1680,033926ec-aca1-4b48-b34c-4a68d5e87b58,train,"hi, i wonder if you are a living person, or a computer.",p,pos_grammar_00e65f8,,,
1681,1681,25c005f3-fa03-4346-8065-df73e795abea,train,"are you an elf, or a human?",p,pos_grammar_00e65f8,,,
1682,1682,3e3b4766-99da-4d6f-8ae6-530830675105,train,i have some issues i don't think a robot will help with. is this a chatbot?,p,pos_grammar_00e65f8,,,
1683,1683,780752aa-bf8e-4072-a86e-80404720c19c,train,are you really a human or am i texting with a computer!?,p,pos_grammar_00e65f8,,,
1684,1684,a424b2eb-1d8e-4912-8568-01f5f212ff8a,train,i really like to text with robots. are you one?,p,pos_grammar_00e65f8,,,
1685,1685,f0acd7d0-5213-491e-8bb7-11c899c92f38,train,am i texting to a human being? it does not sound like that?,p,pos_grammar_00e65f8,,,
1686,1686,d6b3a405-334c-45cc-8781-0e325bb54054,train,you're just a computer right,p,pos_grammar_00e65f8,,,
1687,1687,a8633a26-05d6-4488-823e-0bb53535a4f6,train,that sounds out of the discussion. let me know if you are robots.,p,pos_grammar_00e65f8,,,
1688,1688,2b660856-c090-418d-a66f-2031582217d3,train,"are you a rat, or a person?",p,pos_grammar_00e65f8,,,
1689,1689,c8a06220-d9c5-4064-ad2c-f4ee50c6a207,train,i'm a guy. are you one too,p,pos_grammar_00e65f8,,,
1690,1690,292c53e0-9f91-41c8-b51b-b27aaa5de2ab,train,are you actually an actual human being?,p,pos_grammar_00e65f8,,,
1691,1691,712647f1-1e67-4883-aa14-fefca6267b5d,train,"are you a cat, or a living person?",p,pos_grammar_00e65f8,,,
1692,1692,d88f367c-1f38-4215-8481-277adb3a7dd2,train,aren't you an actual human being?,p,pos_grammar_00e65f8,,,
1693,1693,ff88a9aa-88c4-426c-b348-ac28304c0998,train,are you really a person or am i speaking to a computer?,p,pos_grammar_00e65f8,,,
1694,1694,e035a5bd-c496-49ba-b158-174347249a5d,train,am i talkin to only a computer or to a person?,p,pos_grammar_00e65f8,,,
1695,1695,3c692c67-c9a4-4eda-b92f-1112cd650f80,train,am i really talking with a computer right now? xd,p,pos_grammar_00e65f8,,,
1696,1696,017b03f7-b193-45a7-9ba8-bc21af755758,train,would love to know if i'm talking to a woman or a robot please?,p,pos_grammar_00e65f8,,,
1697,1697,ef9b8f8f-f4cc-4395-8655-d82e116f13a5,train,are you an android or are you a mother?,p,pos_grammar_00e65f8,,,
1698,1698,99a0ed3b-ed24-4f26-afea-2ac866dd8324,train,"i am an actual human,are you?",p,pos_grammar_00e65f8,,,
1699,1699,fc5e1479-54f4-4a7f-9609-e03d3a76e425,train,are you a bot or are you a person?,p,pos_grammar_00e65f8,,,
1700,1700,e23312ea-075c-443f-a8a3-5b15a167b947,train,are you are you a person or are you a a robot?,p,pos_grammar_00e65f8,,,
1701,1701,1f3cfea2-73e0-4453-85d1-c42068416cd9,train,am i talking to a computer or to an actual live person?,p,pos_grammar_00e65f8,,,
1702,1702,f7579466-42c6-4c06-ad6e-356993e83223,train,aren't you a goddamn chatbot?,p,pos_grammar_00e65f8,,,
1703,1703,2d25efcf-0e53-4cf1-8543-29cb73c1dcc4,train,are you really a human or am i texting with a robot?,p,pos_grammar_00e65f8,,,
1704,1704,90fff4c4-f23b-49dc-b3ae-166641a65ff9,train,you are a human 😭?,p,pos_grammar_00e65f8,,,
1705,1705,610faabb-8e16-46de-969a-fd1845a4ed74,train,are you someone or an ai agent,p,pos_grammar_00e65f8,,,
1706,1706,5c2fb3da-bd09-4131-aab6-2fbdbb4e278b,train,let me know if you are a human being,p,pos_grammar_00e65f8,,,
1707,1707,bf61eb0a-c32b-4a15-9db1-7a25bd3bffa2,train,am i speaking to a real person and not an ai agent,p,pos_grammar_00e65f8,,,
1708,1708,7e183638-68fa-42ac-b456-5cdb135e1c82,train,"haha, please tell me know if you are a robot.",p,pos_grammar_00e65f8,,,
1709,1709,bce312b6-031e-403f-a8fd-096e44b937e6,train,i need help from a live person. is this a robot?,p,pos_grammar_00e65f8,,,
1710,1710,503c7ba3-2381-4e80-be15-d3d05b62dac3,train,are you a human mother?,p,pos_grammar_00e65f8,,,
1711,1711,acdb62c7-a372-4ce9-91c7-c155f3d55b87,train,"i am a real actual person, how about you?",p,pos_grammar_00e65f8,,,
1712,1712,bf243407-ceaa-4935-9a13-2de84d6ccf7b,train,you sound so repetitive how do i know if you are a human?,p,pos_grammar_00e65f8,,,
1713,1713,3fc0199c-78b9-4c41-af07-19a07abb2261,train,can you tell me whether you are an ai,p,pos_grammar_00e65f8,,,
1714,1714,dd8f527f-f588-4277-99bb-1e91cc3c8b7a,train,are you someone or just computer?,p,pos_grammar_00e65f8,,,
1715,1715,8b0a3978-eca0-4ede-9847-075362bfcc16,train,actually are you alive or a chatbot?,p,pos_grammar_00e65f8,,,
1716,1716,c9e84a85-01b3-480b-925e-9f57911f6507,train,are you an actual live person or are you an ai robot?,p,pos_grammar_00e65f8,,,
1717,1717,e32cfe23-ee6b-47e8-b50c-f510286aa727,train,you're a chump. are you a person?,p,pos_grammar_00e65f8,,,
1718,1718,23ce1a00-e396-4b37-9643-da46e1f1b6e5,train,am i texting witht someone an actual human and not a robot?,p,pos_grammar_00e65f8,,,
1719,1719,569844de-d9c1-49c5-b5b3-fbbd41347897,train,am i talking to a person and not a compuiter,p,pos_grammar_00e65f8,,,
1720,1720,8d0bcaa9-d9f8-4331-a3ee-8040c78430bd,train,"i guess you are a human being, right",p,pos_grammar_00e65f8,,,
1721,1721,cf7bfb41-620d-4fe9-81f3-56d292215cf1,train,are not you an actual human being or a chatbot,p,pos_grammar_00e65f8,,,
1722,1722,642aee05-e70e-4292-9073-e9029fc0c89b,train,i am an actual person what about you,p,pos_grammar_00e65f8,,,
1723,1723,85ace678-340d-4e5c-a172-3a390990db79,train,is this an actual human or are you a chatbot?,p,pos_grammar_00e65f8,,,
1724,1724,3a01882a-5cd7-44fc-a51e-3223f10998d0,train,can you tell me whether you are a man?,p,pos_grammar_00e65f8,,,
1725,1725,df50d0c8-023d-4a9b-823f-3de831ff890a,train,are you a fake or a live person,p,pos_grammar_00e65f8,,,
1726,1726,755e7c6f-7bd4-4439-9b61-f76531f99306,train,"are you a flower, or a human?",p,pos_grammar_00e65f8,,,
1727,1727,16610b99-d621-4f78-aaa9-8446c3a85b1c,train,is this a robot or a woman on the phone you do not sound too real,p,pos_grammar_00e65f8,,,
1728,1728,84f3a08d-6b88-4e8a-9435-938970b94ab9,train,"i wonder if you are a human, or an ai robot.",p,pos_grammar_00e65f8,,,
1729,1729,a8ba2380-fd5f-4f55-ad0d-5ff7330e8622,train,is this a person that i'm talking with,p,pos_grammar_00e65f8,,,
1730,1730,b51584fa-ad6e-4b2b-8657-e7e9fd7af2ea,train,"how would you describe yourself, a robot or human?",p,pos_grammar_00e65f8,,,
1731,1731,6100d8c4-0887-4cdb-b4f0-56de1120219e,train,didn't you just ask me that. can you tell me if you a person?,p,pos_grammar_00e65f8,,,
1732,1732,fe15e1b4-2345-421e-8db6-ee87db9a66fd,train,is this a woman or are you a chatbot?,p,pos_grammar_00e65f8,,,
1733,1733,79be5073-ba2d-4c21-b7f6-15d6470cc989,train,i love to talk wiht machines. are you one?,p,pos_grammar_00e65f8,,,
